,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score
7683,760e026f-8373-4aa4-acb5-03eb102fc733,cherish,05/10/2020 05:51,audio,food,positive,70
7684,760e026f-8373-4aa4-acb5-03eb102fc733,interested,24/12/2020 16:03,audio,food,positive,30
7685,760e026f-8373-4aa4-acb5-03eb102fc733,adore,10/11/2020 20:48,audio,food,positive,72
7686,760e026f-8373-4aa4-acb5-03eb102fc733,indifferent,30/01/2021 05:36,audio,food,neutral,20
7687,760e026f-8373-4aa4-acb5-03eb102fc733,love,06/09/2020 20:54,audio,food,positive,65
7689,5c7fa152-9628-471d-b715-84e15c4b5d38,disgust,27/04/2021 00:03,audio,tennis,negative,0
7690,5c7fa152-9628-471d-b715-84e15c4b5d38,like,10/03/2021 07:32,audio,tennis,positive,50
7691,5c7fa152-9628-471d-b715-84e15c4b5d38,indifferent,08/01/2021 22:53,audio,tennis,neutral,20
7692,5c7fa152-9628-471d-b715-84e15c4b5d38,like,16/07/2020 18:50,audio,tennis,positive,50
7693,5c7fa152-9628-471d-b715-84e15c4b5d38,super love,30/01/2021 15:37,audio,tennis,positive,75
7694,5c7fa152-9628-471d-b715-84e15c4b5d38,hate,08/07/2020 13:05,audio,tennis,negative,5
7695,5c7fa152-9628-471d-b715-84e15c4b5d38,dislike,12/02/2021 00:31,audio,tennis,negative,10
7696,5c7fa152-9628-471d-b715-84e15c4b5d38,love,27/01/2021 18:02,audio,tennis,positive,65
7697,5c7fa152-9628-471d-b715-84e15c4b5d38,indifferent,25/06/2020 04:25,audio,tennis,neutral,20
7698,5c7fa152-9628-471d-b715-84e15c4b5d38,worried,01/05/2021 10:39,audio,tennis,negative,12
7699,5c7fa152-9628-471d-b715-84e15c4b5d38,intrigued,08/11/2020 05:13,audio,tennis,positive,45
7700,5c7fa152-9628-471d-b715-84e15c4b5d38,peeking,16/05/2021 22:58,audio,tennis,neutral,35
7701,5c7fa152-9628-471d-b715-84e15c4b5d38,like,28/01/2021 20:55,audio,tennis,positive,50
7702,5c7fa152-9628-471d-b715-84e15c4b5d38,super love,02/01/2021 12:18,audio,tennis,positive,75
7703,5c7fa152-9628-471d-b715-84e15c4b5d38,scared,20/12/2020 11:32,audio,tennis,negative,15
7704,5c7fa152-9628-471d-b715-84e15c4b5d38,disgust,02/11/2020 15:55,audio,tennis,negative,0
7706,25948d39-4549-4ead-be71-6a571bd56fe1,indifferent,15/03/2021 21:17,audio,science,neutral,20
7707,25948d39-4549-4ead-be71-6a571bd56fe1,want,09/07/2020 07:06,audio,science,positive,70
7708,25948d39-4549-4ead-be71-6a571bd56fe1,like,24/07/2020 04:24,audio,science,positive,50
7709,25948d39-4549-4ead-be71-6a571bd56fe1,want,12/10/2020 01:01,audio,science,positive,70
7710,25948d39-4549-4ead-be71-6a571bd56fe1,dislike,26/11/2020 05:17,audio,science,negative,10
7711,25948d39-4549-4ead-be71-6a571bd56fe1,intrigued,25/07/2020 15:59,audio,science,positive,45
7712,25948d39-4549-4ead-be71-6a571bd56fe1,interested,18/08/2020 14:05,audio,science,positive,30
7713,25948d39-4549-4ead-be71-6a571bd56fe1,want,05/08/2020 23:02,audio,science,positive,70
7714,25948d39-4549-4ead-be71-6a571bd56fe1,dislike,31/01/2021 04:21,audio,science,negative,10
7715,25948d39-4549-4ead-be71-6a571bd56fe1,want,08/07/2020 16:40,audio,science,positive,70
7716,25948d39-4549-4ead-be71-6a571bd56fe1,want,29/01/2021 04:27,audio,science,positive,70
7717,25948d39-4549-4ead-be71-6a571bd56fe1,intrigued,01/08/2020 10:39,audio,science,positive,45
7718,25948d39-4549-4ead-be71-6a571bd56fe1,want,15/07/2020 04:43,audio,science,positive,70
7719,25948d39-4549-4ead-be71-6a571bd56fe1,peeking,10/11/2020 18:03,audio,science,neutral,35
7720,25948d39-4549-4ead-be71-6a571bd56fe1,love,23/02/2021 21:29,audio,science,positive,65
7721,25948d39-4549-4ead-be71-6a571bd56fe1,worried,10/08/2020 08:28,audio,science,negative,12
7722,25948d39-4549-4ead-be71-6a571bd56fe1,heart,21/08/2020 00:22,audio,science,positive,60
7723,25948d39-4549-4ead-be71-6a571bd56fe1,scared,26/04/2021 09:13,audio,science,negative,15
7724,25948d39-4549-4ead-be71-6a571bd56fe1,love,17/11/2020 05:02,audio,science,positive,65
7725,25948d39-4549-4ead-be71-6a571bd56fe1,love,15/04/2021 06:23,audio,science,positive,65
7727,d03efe68-5986-48c4-8767-93b8f5881004,scared,27/08/2020 06:14,GIF,Animals,negative,15
7728,d03efe68-5986-48c4-8767-93b8f5881004,super love,18/08/2020 20:29,GIF,Animals,positive,75
7729,d03efe68-5986-48c4-8767-93b8f5881004,scared,18/02/2021 12:21,GIF,Animals,negative,15
7730,d03efe68-5986-48c4-8767-93b8f5881004,love,05/09/2020 17:18,GIF,Animals,positive,65
7731,d03efe68-5986-48c4-8767-93b8f5881004,dislike,09/01/2021 05:34,GIF,Animals,negative,10
7732,d03efe68-5986-48c4-8767-93b8f5881004,like,14/03/2021 01:52,GIF,Animals,positive,50
7733,d03efe68-5986-48c4-8767-93b8f5881004,hate,27/10/2020 13:09,GIF,Animals,negative,5
7734,d03efe68-5986-48c4-8767-93b8f5881004,intrigued,09/10/2020 18:49,GIF,Animals,positive,45
7735,d03efe68-5986-48c4-8767-93b8f5881004,indifferent,16/04/2021 17:35,GIF,Animals,neutral,20
7736,d03efe68-5986-48c4-8767-93b8f5881004,want,12/09/2020 11:38,GIF,Animals,positive,70
7737,d03efe68-5986-48c4-8767-93b8f5881004,dislike,29/03/2021 00:56,GIF,Animals,negative,10
7738,d03efe68-5986-48c4-8767-93b8f5881004,adore,13/11/2020 05:25,GIF,Animals,positive,72
7739,d03efe68-5986-48c4-8767-93b8f5881004,intrigued,26/08/2020 04:52,GIF,Animals,positive,45
7740,d03efe68-5986-48c4-8767-93b8f5881004,hate,12/08/2020 00:45,GIF,Animals,negative,5
7741,d03efe68-5986-48c4-8767-93b8f5881004,hate,28/02/2021 00:45,GIF,Animals,negative,5
7742,d03efe68-5986-48c4-8767-93b8f5881004,scared,15/01/2021 07:43,GIF,Animals,negative,15
7743,d03efe68-5986-48c4-8767-93b8f5881004,scared,27/11/2020 00:57,GIF,Animals,negative,15
7744,d03efe68-5986-48c4-8767-93b8f5881004,peeking,31/01/2021 17:48,GIF,Animals,neutral,35
7745,d03efe68-5986-48c4-8767-93b8f5881004,intrigued,28/11/2020 22:18,GIF,Animals,positive,45
7746,d03efe68-5986-48c4-8767-93b8f5881004,disgust,21/03/2021 05:38,GIF,Animals,negative,0
7747,d03efe68-5986-48c4-8767-93b8f5881004,worried,28/01/2021 17:51,GIF,Animals,negative,12
7748,d03efe68-5986-48c4-8767-93b8f5881004,worried,19/10/2020 01:00,GIF,Animals,negative,12
7749,d03efe68-5986-48c4-8767-93b8f5881004,scared,17/02/2021 08:10,GIF,Animals,negative,15
7750,d03efe68-5986-48c4-8767-93b8f5881004,dislike,03/01/2021 15:08,GIF,Animals,negative,10
7751,d03efe68-5986-48c4-8767-93b8f5881004,cherish,29/09/2020 23:57,GIF,Animals,positive,70
7752,d03efe68-5986-48c4-8767-93b8f5881004,worried,09/06/2021 00:56,GIF,Animals,negative,12
7753,d03efe68-5986-48c4-8767-93b8f5881004,dislike,24/07/2020 18:15,GIF,Animals,negative,10
7754,d03efe68-5986-48c4-8767-93b8f5881004,cherish,26/08/2020 00:16,GIF,Animals,positive,70
7755,d03efe68-5986-48c4-8767-93b8f5881004,super love,08/08/2020 12:55,GIF,Animals,positive,75
7756,d03efe68-5986-48c4-8767-93b8f5881004,interested,17/03/2021 16:10,GIF,Animals,positive,30
7757,d03efe68-5986-48c4-8767-93b8f5881004,cherish,08/06/2021 11:04,GIF,Animals,positive,70
7758,d03efe68-5986-48c4-8767-93b8f5881004,dislike,28/12/2020 14:09,GIF,Animals,negative,10
7759,d03efe68-5986-48c4-8767-93b8f5881004,heart,05/07/2020 16:53,GIF,Animals,positive,60
7760,d03efe68-5986-48c4-8767-93b8f5881004,love,10/01/2021 19:40,GIF,Animals,positive,65
7761,d03efe68-5986-48c4-8767-93b8f5881004,adore,16/03/2021 01:35,GIF,Animals,positive,72
7762,d03efe68-5986-48c4-8767-93b8f5881004,heart,28/11/2020 15:28,GIF,Animals,positive,60
7763,d03efe68-5986-48c4-8767-93b8f5881004,interested,07/11/2020 02:14,GIF,Animals,positive,30
7764,d03efe68-5986-48c4-8767-93b8f5881004,dislike,27/08/2020 18:14,GIF,Animals,negative,10
7765,d03efe68-5986-48c4-8767-93b8f5881004,dislike,03/07/2020 22:29,GIF,Animals,negative,10
7766,d03efe68-5986-48c4-8767-93b8f5881004,hate,24/01/2021 02:11,GIF,Animals,negative,5
7767,d03efe68-5986-48c4-8767-93b8f5881004,dislike,02/10/2020 20:06,GIF,Animals,negative,10
7768,d03efe68-5986-48c4-8767-93b8f5881004,heart,11/05/2021 09:55,GIF,Animals,positive,60
7769,d03efe68-5986-48c4-8767-93b8f5881004,worried,18/06/2021 05:33,GIF,Animals,negative,12
7771,678dd299-afc6-4e35-890d-38a016cfdeff,adore,23/03/2021 23:56,video,public speaking,positive,72
7772,678dd299-afc6-4e35-890d-38a016cfdeff,hate,24/02/2021 09:30,video,public speaking,negative,5
7773,678dd299-afc6-4e35-890d-38a016cfdeff,adore,07/09/2020 23:47,video,public speaking,positive,72
7774,678dd299-afc6-4e35-890d-38a016cfdeff,indifferent,28/12/2020 14:04,video,public speaking,neutral,20
7776,4bdd31e0-2f59-4262-bcbe-546678a3d203,like,01/08/2020 05:27,photo,healthy eating,positive,50
7777,4bdd31e0-2f59-4262-bcbe-546678a3d203,super love,01/08/2020 14:45,photo,healthy eating,positive,75
7778,4bdd31e0-2f59-4262-bcbe-546678a3d203,want,08/10/2020 22:55,photo,healthy eating,positive,70
7779,4bdd31e0-2f59-4262-bcbe-546678a3d203,want,24/09/2020 06:42,photo,healthy eating,positive,70
7780,4bdd31e0-2f59-4262-bcbe-546678a3d203,dislike,15/05/2021 16:49,photo,healthy eating,negative,10
7781,4bdd31e0-2f59-4262-bcbe-546678a3d203,heart,06/07/2020 08:29,photo,healthy eating,positive,60
7782,4bdd31e0-2f59-4262-bcbe-546678a3d203,peeking,02/04/2021 22:33,photo,healthy eating,neutral,35
7783,4bdd31e0-2f59-4262-bcbe-546678a3d203,cherish,06/02/2021 08:09,photo,healthy eating,positive,70
7784,4bdd31e0-2f59-4262-bcbe-546678a3d203,want,12/06/2021 19:18,photo,healthy eating,positive,70
7785,4bdd31e0-2f59-4262-bcbe-546678a3d203,hate,14/04/2021 23:36,photo,healthy eating,negative,5
7786,4bdd31e0-2f59-4262-bcbe-546678a3d203,like,24/01/2021 16:20,photo,healthy eating,positive,50
7787,4bdd31e0-2f59-4262-bcbe-546678a3d203,interested,03/11/2020 21:01,photo,healthy eating,positive,30
7788,4bdd31e0-2f59-4262-bcbe-546678a3d203,heart,28/08/2020 05:28,photo,healthy eating,positive,60
7789,4bdd31e0-2f59-4262-bcbe-546678a3d203,super love,24/06/2020 02:02,photo,healthy eating,positive,75
7790,4bdd31e0-2f59-4262-bcbe-546678a3d203,peeking,20/11/2020 09:05,photo,healthy eating,neutral,35
7791,4bdd31e0-2f59-4262-bcbe-546678a3d203,indifferent,25/09/2020 10:17,photo,healthy eating,neutral,20
7792,4bdd31e0-2f59-4262-bcbe-546678a3d203,scared,17/11/2020 04:58,photo,healthy eating,negative,15
7793,4bdd31e0-2f59-4262-bcbe-546678a3d203,adore,23/05/2021 22:47,photo,healthy eating,positive,72
7794,4bdd31e0-2f59-4262-bcbe-546678a3d203,indifferent,01/11/2020 06:50,photo,healthy eating,neutral,20
7795,4bdd31e0-2f59-4262-bcbe-546678a3d203,worried,12/01/2021 13:52,photo,healthy eating,negative,12
7796,4bdd31e0-2f59-4262-bcbe-546678a3d203,adore,25/03/2021 15:22,photo,healthy eating,positive,72
7797,4bdd31e0-2f59-4262-bcbe-546678a3d203,peeking,22/06/2020 00:51,photo,healthy eating,neutral,35
7798,4bdd31e0-2f59-4262-bcbe-546678a3d203,love,19/02/2021 00:07,photo,healthy eating,positive,65
7799,4bdd31e0-2f59-4262-bcbe-546678a3d203,heart,10/07/2020 08:13,photo,healthy eating,positive,60
7800,4bdd31e0-2f59-4262-bcbe-546678a3d203,heart,01/10/2020 13:56,photo,healthy eating,positive,60
7801,4bdd31e0-2f59-4262-bcbe-546678a3d203,intrigued,10/01/2021 09:10,photo,healthy eating,positive,45
7802,4bdd31e0-2f59-4262-bcbe-546678a3d203,disgust,05/04/2021 19:56,photo,healthy eating,negative,0
7803,4bdd31e0-2f59-4262-bcbe-546678a3d203,indifferent,15/11/2020 03:55,photo,healthy eating,neutral,20
7804,4bdd31e0-2f59-4262-bcbe-546678a3d203,intrigued,19/01/2021 16:38,photo,healthy eating,positive,45
7805,4bdd31e0-2f59-4262-bcbe-546678a3d203,dislike,23/10/2020 19:44,photo,healthy eating,negative,10
7806,4bdd31e0-2f59-4262-bcbe-546678a3d203,adore,23/05/2021 14:08,photo,healthy eating,positive,72
7807,4bdd31e0-2f59-4262-bcbe-546678a3d203,scared,03/06/2021 15:39,photo,healthy eating,negative,15
7808,4bdd31e0-2f59-4262-bcbe-546678a3d203,interested,13/12/2020 02:50,photo,healthy eating,positive,30
7809,4bdd31e0-2f59-4262-bcbe-546678a3d203,like,06/06/2021 16:17,photo,healthy eating,positive,50
7810,4bdd31e0-2f59-4262-bcbe-546678a3d203,dislike,17/02/2021 13:51,photo,healthy eating,negative,10
7811,4bdd31e0-2f59-4262-bcbe-546678a3d203,worried,29/10/2020 05:19,photo,healthy eating,negative,12
7812,4bdd31e0-2f59-4262-bcbe-546678a3d203,peeking,20/12/2020 23:08,photo,healthy eating,neutral,35
7813,4bdd31e0-2f59-4262-bcbe-546678a3d203,dislike,07/01/2021 01:04,photo,healthy eating,negative,10
7814,4bdd31e0-2f59-4262-bcbe-546678a3d203,hate,24/06/2020 16:51,photo,healthy eating,negative,5
7815,4bdd31e0-2f59-4262-bcbe-546678a3d203,love,05/08/2020 07:08,photo,healthy eating,positive,65
7817,11b96207-c1c5-4083-948d-2942684aae0d,adore,21/05/2021 00:29,photo,Studying,positive,72
7818,11b96207-c1c5-4083-948d-2942684aae0d,interested,05/04/2021 16:31,photo,Studying,positive,30
7819,11b96207-c1c5-4083-948d-2942684aae0d,hate,15/11/2020 11:42,photo,Studying,negative,5
7820,11b96207-c1c5-4083-948d-2942684aae0d,hate,18/04/2021 09:19,photo,Studying,negative,5
7821,11b96207-c1c5-4083-948d-2942684aae0d,peeking,21/04/2021 06:04,photo,Studying,neutral,35
7822,11b96207-c1c5-4083-948d-2942684aae0d,peeking,01/10/2020 05:03,photo,Studying,neutral,35
7823,11b96207-c1c5-4083-948d-2942684aae0d,dislike,11/01/2021 17:13,photo,Studying,negative,10
7824,11b96207-c1c5-4083-948d-2942684aae0d,heart,23/11/2020 04:21,photo,Studying,positive,60
7825,11b96207-c1c5-4083-948d-2942684aae0d,peeking,05/04/2021 07:52,photo,Studying,neutral,35
7826,11b96207-c1c5-4083-948d-2942684aae0d,cherish,14/03/2021 01:17,photo,Studying,positive,70
7827,11b96207-c1c5-4083-948d-2942684aae0d,interested,25/12/2020 00:23,photo,Studying,positive,30
7828,11b96207-c1c5-4083-948d-2942684aae0d,hate,15/09/2020 22:44,photo,Studying,negative,5
7829,11b96207-c1c5-4083-948d-2942684aae0d,intrigued,01/06/2021 17:32,photo,Studying,positive,45
7830,11b96207-c1c5-4083-948d-2942684aae0d,adore,03/09/2020 19:27,photo,Studying,positive,72
7831,11b96207-c1c5-4083-948d-2942684aae0d,worried,10/04/2021 05:23,photo,Studying,negative,12
7832,11b96207-c1c5-4083-948d-2942684aae0d,dislike,07/01/2021 06:05,photo,Studying,negative,10
7833,11b96207-c1c5-4083-948d-2942684aae0d,cherish,30/12/2020 01:12,photo,Studying,positive,70
7834,11b96207-c1c5-4083-948d-2942684aae0d,love,18/12/2020 21:07,photo,Studying,positive,65
7835,11b96207-c1c5-4083-948d-2942684aae0d,peeking,11/03/2021 16:07,photo,Studying,neutral,35
7836,11b96207-c1c5-4083-948d-2942684aae0d,worried,26/04/2021 01:06,photo,Studying,negative,12
7837,11b96207-c1c5-4083-948d-2942684aae0d,indifferent,07/06/2021 01:09,photo,Studying,neutral,20
7838,11b96207-c1c5-4083-948d-2942684aae0d,like,11/11/2020 08:34,photo,Studying,positive,50
7839,11b96207-c1c5-4083-948d-2942684aae0d,heart,02/11/2020 21:01,photo,Studying,positive,60
7840,11b96207-c1c5-4083-948d-2942684aae0d,love,20/07/2020 11:42,photo,Studying,positive,65
7841,11b96207-c1c5-4083-948d-2942684aae0d,love,27/01/2021 20:02,photo,Studying,positive,65
7842,11b96207-c1c5-4083-948d-2942684aae0d,hate,28/05/2021 09:40,photo,Studying,negative,5
7843,11b96207-c1c5-4083-948d-2942684aae0d,love,15/04/2021 07:21,photo,Studying,positive,65
7844,11b96207-c1c5-4083-948d-2942684aae0d,super love,28/04/2021 14:02,photo,Studying,positive,75
7845,11b96207-c1c5-4083-948d-2942684aae0d,cherish,23/06/2020 14:36,photo,Studying,positive,70
7846,11b96207-c1c5-4083-948d-2942684aae0d,like,05/12/2020 05:26,photo,Studying,positive,50
7847,11b96207-c1c5-4083-948d-2942684aae0d,worried,05/07/2020 17:19,photo,Studying,negative,12
7848,11b96207-c1c5-4083-948d-2942684aae0d,heart,29/08/2020 19:47,photo,Studying,positive,60
7849,11b96207-c1c5-4083-948d-2942684aae0d,disgust,09/09/2020 17:08,photo,Studying,negative,0
7850,11b96207-c1c5-4083-948d-2942684aae0d,peeking,16/12/2020 09:32,photo,Studying,neutral,35
7851,11b96207-c1c5-4083-948d-2942684aae0d,indifferent,08/05/2021 11:48,photo,Studying,neutral,20
7852,11b96207-c1c5-4083-948d-2942684aae0d,love,27/05/2021 10:29,photo,Studying,positive,65
7853,11b96207-c1c5-4083-948d-2942684aae0d,interested,07/03/2021 00:41,photo,Studying,positive,30
7854,11b96207-c1c5-4083-948d-2942684aae0d,super love,19/03/2021 19:12,photo,Studying,positive,75
7855,11b96207-c1c5-4083-948d-2942684aae0d,hate,30/08/2020 00:21,photo,Studying,negative,5
7856,11b96207-c1c5-4083-948d-2942684aae0d,scared,03/08/2020 06:48,photo,Studying,negative,15
7858,51a26a10-6973-4882-aa88-98b53978ce01,want,04/01/2021 04:26,audio,veganism,positive,70
7859,51a26a10-6973-4882-aa88-98b53978ce01,indifferent,29/09/2020 18:34,audio,veganism,neutral,20
7860,51a26a10-6973-4882-aa88-98b53978ce01,love,25/11/2020 17:42,audio,veganism,positive,65
7861,51a26a10-6973-4882-aa88-98b53978ce01,hate,22/07/2020 15:44,audio,veganism,negative,5
7862,51a26a10-6973-4882-aa88-98b53978ce01,disgust,20/11/2020 19:40,audio,veganism,negative,0
7863,51a26a10-6973-4882-aa88-98b53978ce01,peeking,08/04/2021 16:05,audio,veganism,neutral,35
7864,51a26a10-6973-4882-aa88-98b53978ce01,dislike,30/01/2021 17:15,audio,veganism,negative,10
7865,51a26a10-6973-4882-aa88-98b53978ce01,love,05/08/2020 09:16,audio,veganism,positive,65
7866,51a26a10-6973-4882-aa88-98b53978ce01,heart,06/05/2021 08:40,audio,veganism,positive,60
7867,51a26a10-6973-4882-aa88-98b53978ce01,hate,12/07/2020 11:54,audio,veganism,negative,5
7868,51a26a10-6973-4882-aa88-98b53978ce01,super love,18/09/2020 14:12,audio,veganism,positive,75
7869,51a26a10-6973-4882-aa88-98b53978ce01,want,09/03/2021 09:03,audio,veganism,positive,70
7870,51a26a10-6973-4882-aa88-98b53978ce01,scared,24/05/2021 13:30,audio,veganism,negative,15
7871,51a26a10-6973-4882-aa88-98b53978ce01,worried,31/10/2020 03:03,audio,veganism,negative,12
7872,51a26a10-6973-4882-aa88-98b53978ce01,intrigued,30/07/2020 09:59,audio,veganism,positive,45
7873,51a26a10-6973-4882-aa88-98b53978ce01,scared,27/04/2021 11:29,audio,veganism,negative,15
7874,51a26a10-6973-4882-aa88-98b53978ce01,peeking,15/09/2020 16:41,audio,veganism,neutral,35
7875,51a26a10-6973-4882-aa88-98b53978ce01,worried,01/02/2021 14:25,audio,veganism,negative,12
7876,51a26a10-6973-4882-aa88-98b53978ce01,disgust,23/12/2020 03:39,audio,veganism,negative,0
7877,51a26a10-6973-4882-aa88-98b53978ce01,super love,07/09/2020 00:00,audio,veganism,positive,75
7878,51a26a10-6973-4882-aa88-98b53978ce01,interested,09/09/2020 19:59,audio,veganism,positive,30
7879,51a26a10-6973-4882-aa88-98b53978ce01,interested,17/03/2021 05:18,audio,veganism,positive,30
7880,51a26a10-6973-4882-aa88-98b53978ce01,love,25/10/2020 00:37,audio,veganism,positive,65
7881,51a26a10-6973-4882-aa88-98b53978ce01,cherish,22/01/2021 01:43,audio,veganism,positive,70
7882,51a26a10-6973-4882-aa88-98b53978ce01,indifferent,27/11/2020 13:02,audio,veganism,neutral,20
7883,51a26a10-6973-4882-aa88-98b53978ce01,super love,10/09/2020 21:20,audio,veganism,positive,75
7884,51a26a10-6973-4882-aa88-98b53978ce01,super love,16/05/2021 04:22,audio,veganism,positive,75
7885,51a26a10-6973-4882-aa88-98b53978ce01,worried,03/01/2021 22:37,audio,veganism,negative,12
7886,51a26a10-6973-4882-aa88-98b53978ce01,want,08/10/2020 09:46,audio,veganism,positive,70
7887,51a26a10-6973-4882-aa88-98b53978ce01,cherish,22/08/2020 11:31,audio,veganism,positive,70
7888,51a26a10-6973-4882-aa88-98b53978ce01,heart,22/05/2021 00:06,audio,veganism,positive,60
7889,51a26a10-6973-4882-aa88-98b53978ce01,dislike,11/09/2020 10:49,audio,veganism,negative,10
7890,51a26a10-6973-4882-aa88-98b53978ce01,intrigued,26/12/2020 02:36,audio,veganism,positive,45
7891,51a26a10-6973-4882-aa88-98b53978ce01,worried,19/11/2020 19:03,audio,veganism,negative,12
7892,51a26a10-6973-4882-aa88-98b53978ce01,peeking,14/03/2021 19:09,audio,veganism,neutral,35
7893,51a26a10-6973-4882-aa88-98b53978ce01,love,12/02/2021 00:41,audio,veganism,positive,65
7894,51a26a10-6973-4882-aa88-98b53978ce01,intrigued,07/10/2020 19:43,audio,veganism,positive,45
7895,51a26a10-6973-4882-aa88-98b53978ce01,disgust,02/04/2021 23:58,audio,veganism,negative,0
7896,51a26a10-6973-4882-aa88-98b53978ce01,peeking,13/09/2020 03:12,audio,veganism,neutral,35
7897,51a26a10-6973-4882-aa88-98b53978ce01,like,21/02/2021 14:01,audio,veganism,positive,50
7898,51a26a10-6973-4882-aa88-98b53978ce01,hate,02/04/2021 08:00,audio,veganism,negative,5
7899,51a26a10-6973-4882-aa88-98b53978ce01,dislike,11/11/2020 22:16,audio,veganism,negative,10
7900,51a26a10-6973-4882-aa88-98b53978ce01,cherish,19/05/2021 00:24,audio,veganism,positive,70
7901,51a26a10-6973-4882-aa88-98b53978ce01,hate,18/05/2021 08:02,audio,veganism,negative,5
7902,51a26a10-6973-4882-aa88-98b53978ce01,hate,13/12/2020 23:45,audio,veganism,negative,5
7903,51a26a10-6973-4882-aa88-98b53978ce01,adore,12/10/2020 08:51,audio,veganism,positive,72
7904,51a26a10-6973-4882-aa88-98b53978ce01,worried,08/03/2021 08:54,audio,veganism,negative,12
7906,693b5f91-52b1-4464-916c-91adccbec996,interested,04/04/2021 15:29,photo,"""culture""",positive,30
7907,693b5f91-52b1-4464-916c-91adccbec996,disgust,25/08/2020 15:24,photo,"""culture""",negative,0
7908,693b5f91-52b1-4464-916c-91adccbec996,like,16/08/2020 18:35,photo,"""culture""",positive,50
7909,693b5f91-52b1-4464-916c-91adccbec996,want,11/10/2020 14:49,photo,"""culture""",positive,70
7910,693b5f91-52b1-4464-916c-91adccbec996,worried,18/10/2020 18:10,photo,"""culture""",negative,12
7911,693b5f91-52b1-4464-916c-91adccbec996,worried,13/03/2021 07:48,photo,"""culture""",negative,12
7912,693b5f91-52b1-4464-916c-91adccbec996,disgust,15/08/2020 10:39,photo,"""culture""",negative,0
7913,693b5f91-52b1-4464-916c-91adccbec996,like,09/02/2021 21:34,photo,"""culture""",positive,50
7914,693b5f91-52b1-4464-916c-91adccbec996,cherish,04/06/2021 04:48,photo,"""culture""",positive,70
7915,693b5f91-52b1-4464-916c-91adccbec996,scared,13/04/2021 02:34,photo,"""culture""",negative,15
7916,693b5f91-52b1-4464-916c-91adccbec996,indifferent,19/06/2020 06:42,photo,"""culture""",neutral,20
7917,693b5f91-52b1-4464-916c-91adccbec996,intrigued,28/05/2021 01:02,photo,"""culture""",positive,45
7918,693b5f91-52b1-4464-916c-91adccbec996,like,13/01/2021 08:24,photo,"""culture""",positive,50
7919,693b5f91-52b1-4464-916c-91adccbec996,dislike,14/11/2020 20:26,photo,"""culture""",negative,10
7920,693b5f91-52b1-4464-916c-91adccbec996,peeking,14/09/2020 03:08,photo,"""culture""",neutral,35
7921,693b5f91-52b1-4464-916c-91adccbec996,adore,08/06/2021 13:35,photo,"""culture""",positive,72
7922,693b5f91-52b1-4464-916c-91adccbec996,heart,04/12/2020 21:00,photo,"""culture""",positive,60
7923,693b5f91-52b1-4464-916c-91adccbec996,heart,25/07/2020 23:28,photo,"""culture""",positive,60
7924,693b5f91-52b1-4464-916c-91adccbec996,super love,24/03/2021 09:27,photo,"""culture""",positive,75
7925,693b5f91-52b1-4464-916c-91adccbec996,worried,17/10/2020 11:54,photo,"""culture""",negative,12
7926,693b5f91-52b1-4464-916c-91adccbec996,adore,26/03/2021 16:11,photo,"""culture""",positive,72
7927,693b5f91-52b1-4464-916c-91adccbec996,adore,05/03/2021 18:07,photo,"""culture""",positive,72
7928,693b5f91-52b1-4464-916c-91adccbec996,heart,11/07/2020 13:07,photo,"""culture""",positive,60
7929,693b5f91-52b1-4464-916c-91adccbec996,cherish,29/10/2020 07:05,photo,"""culture""",positive,70
7930,693b5f91-52b1-4464-916c-91adccbec996,want,05/02/2021 22:26,photo,"""culture""",positive,70
7931,693b5f91-52b1-4464-916c-91adccbec996,hate,14/06/2021 09:29,photo,"""culture""",negative,5
7932,693b5f91-52b1-4464-916c-91adccbec996,like,30/11/2020 08:06,photo,"""culture""",positive,50
7933,693b5f91-52b1-4464-916c-91adccbec996,want,20/06/2020 12:43,photo,"""culture""",positive,70
7934,693b5f91-52b1-4464-916c-91adccbec996,want,06/02/2021 04:41,photo,"""culture""",positive,70
7935,693b5f91-52b1-4464-916c-91adccbec996,interested,27/07/2020 08:31,photo,"""culture""",positive,30
7936,693b5f91-52b1-4464-916c-91adccbec996,scared,09/07/2020 03:53,photo,"""culture""",negative,15
7937,693b5f91-52b1-4464-916c-91adccbec996,love,02/07/2020 18:53,photo,"""culture""",positive,65
7938,693b5f91-52b1-4464-916c-91adccbec996,cherish,17/06/2021 23:11,photo,"""culture""",positive,70
7939,693b5f91-52b1-4464-916c-91adccbec996,peeking,18/02/2021 11:59,photo,"""culture""",neutral,35
7940,693b5f91-52b1-4464-916c-91adccbec996,dislike,04/07/2020 15:38,photo,"""culture""",negative,10
7941,693b5f91-52b1-4464-916c-91adccbec996,super love,12/12/2020 03:40,photo,"""culture""",positive,75
7942,693b5f91-52b1-4464-916c-91adccbec996,scared,07/03/2021 17:01,photo,"""culture""",negative,15
7943,693b5f91-52b1-4464-916c-91adccbec996,peeking,18/11/2020 13:46,photo,"""culture""",neutral,35
7944,693b5f91-52b1-4464-916c-91adccbec996,want,18/08/2020 16:48,photo,"""culture""",positive,70
7946,4898f7e1-1431-4e9c-a444-dbea02d58f85,want,05/06/2021 18:01,GIF,food,positive,70
7947,4898f7e1-1431-4e9c-a444-dbea02d58f85,like,08/08/2020 23:46,GIF,food,positive,50
